RequestID,OperationType,Time_ns
1424,GET,300
1425,GET,500
1426,GET,300
1427,GET,1300
1428,GET,400
1429,GET,200
1430,GET,400
1431,GET,400
1432,GET,200
1433,GET,200
1434,GET,400
1435,GET,400
1436,GET,400
1437,GET,200
1438,GET,200
1439,GET,500
1440,GET,400
1441,PUT,600
1442,GET,300
1443,PUT,600
1444,GET,400
1445,GET,200
1446,GET,200
1447,GET,300
1448,PUT,600
1449,GET,300
1450,GET,200
1451,GET,200
1452,PUT,800
1453,GET,300
1454,GET,200
1455,PUT,900
1456,GET,200
1457,GET,200
1458,PUT,500
1459,GET,300
1460,PUT,500
1461,GET,100
1462,GET,200
1463,GET,400
1464,GET,200
1465,PUT,600
1466,GET,100
1467,GET,200
1468,GET,200
1469,PUT,600
1470,PUT,500
1471,GET,200
1472,GET,300
1473,GET,400
1474,GET,200
1475,PUT,800
1476,GET,500
1477,GET,400
1478,PUT,900
1479,GET,300
1480,GET,200
1481,GET,400
1482,GET,500
1483,GET,500
1484,GET,200
1485,GET,300
1486,GET,200
1487,GET,300
1488,GET,500
1489,GET,200
1490,GET,400
1491,GET,400
1492,GET,400
1493,PUT,900
1494,GET,600
1495,PUT,900
1496,GET,400
1497,GET,200
1498,GET,300
1499,GET,200
1500,GET,200
1501,GET,400
1502,PUT,600
1503,PUT,800
1504,PUT,600
1505,GET,200
1506,PUT,500
1507,GET,300
1508,PUT,600
1509,GET,200
1510,GET,400
1511,GET,300
1512,GET,200
1513,GET,200
1514,GET,600
1515,PUT,500
1516,GET,200
1517,GET,500
1518,GET,400
1519,PUT,900
1520,GET,200
1521,PUT,500
1522,PUT,900
1523,PUT,600
1524,GET,300
1525,GET,400
1526,GET,500
1527,GET,400
1528,GET,400
1529,GET,200
1530,GET,400
1531,GET,400
1532,GET,400
1533,GET,200
1534,PUT,600
1535,GET,300
1536,GET,500
1537,PUT,900
1538,GET,400
1539,GET,200
1540,GET,500
1541,GET,200
1542,GET,300
1543,PUT,500
1544,PUT,900
1545,GET,200
1546,GET,400
1547,GET,400
1548,GET,200
1549,GET,500
1550,GET,500
1551,PUT,600
1552,PUT,700
1553,GET,200
1554,PUT,1100
1555,GET,200
1556,GET,200
1557,GET,200
1558,PUT,600
1559,GET,400
1560,GET,500
1561,GET,300
1562,PUT,600
1563,GET,500
1564,GET,500
1565,GET,200
1566,PUT,1000
1567,GET,400
1568,PUT,900
1569,GET,200
1570,PUT,500
1571,GET,400
1572,GET,400
1573,GET,200
1574,GET,400
1575,GET,200
1576,PUT,800
1577,PUT,600
1578,GET,200
1579,GET,200
1580,GET,600
1581,PUT,800
1582,PUT,600
1583,GET,200
1584,PUT,800
1585,PUT,600
1586,GET,500
1587,PUT,900
1588,PUT,1500
1589,PUT,700
1590,PUT,1000
1591,GET,200
1592,PUT,600
1593,GET,400
1594,GET,300
1595,GET,300
1596,PUT,500
1597,GET,200
1598,GET,200
1599,PUT,600
1600,GET,200
1601,GET,400
1602,PUT,700
1603,GET,200
1604,GET,200
1605,PUT,800
1606,GET,1200
1607,GET,200
1608,GET,500
1609,GET,400
1610,GET,300
1611,GET,300
1612,PUT,600
1613,PUT,900
1614,GET,300
1615,GET,200
1616,GET,200
1617,GET,200
1618,PUT,800
1619,GET,200
1620,GET,200
1621,GET,100
1622,GET,200
1623,GET,200
1624,GET,500
1625,PUT,900
1626,GET,200
1627,PUT,600
1628,PUT,800
1629,PUT,800
1630,GET,200
1631,GET,400
1632,GET,200
1633,GET,300
1634,PUT,800
1635,GET,200
1636,GET,200
1637,GET,200
1638,GET,500
1639,GET,200
1640,GET,400
1641,GET,300
1642,GET,100
1643,PUT,900
1644,GET,400
1645,PUT,800
1646,PUT,500
1647,GET,200
1648,GET,400
1649,GET,300
1650,GET,600
1651,GET,200
1652,GET,300
1653,GET,500
1654,GET,200
1655,GET,400
1656,GET,200
1657,GET,200
1658,GET,500
1659,GET,500
1660,GET,500
1661,GET,400
1662,PUT,1000
1663,GET,200
1664,GET,200
1665,GET,200
1666,GET,400
1667,PUT,800
1668,GET,500
1669,GET,300
1670,GET,500
1671,GET,400
1672,PUT,600
1673,GET,200
1674,GET,200
1675,PUT,8100
1676,GET,400
1677,GET,300
1678,GET,900
1679,PUT,1300
1680,GET,800
1681,GET,600
1682,PUT,1000
1683,PUT,2100
1684,GET,500
1685,GET,300
1686,PUT,1500
1687,GET,400
1688,GET,800
1689,PUT,900
1690,GET,700
1691,PUT,800
1692,GET,700
1693,GET,600
1694,GET,300
1695,PUT,900
1696,GET,400
1697,GET,300
1698,GET,300
1699,GET,500
1700,GET,600
1701,GET,300
1702,GET,800
1703,GET,400
1704,GET,700
1705,GET,300
1706,PUT,1800
1707,PUT,900
1708,GET,2100
1709,GET,500
1710,GET,600
1711,GET,600
1712,GET,300
1713,PUT,1100
1714,GET,1100
1715,PUT,900
1716,GET,300
1717,GET,600
1718,PUT,1700
1719,PUT,900
1720,GET,300
1721,GET,300
1722,GET,300
1723,PUT,900
1724,GET,600
1725,PUT,900
1726,PUT,1800
1727,PUT,1700
1728,GET,700
1729,GET,300
1730,PUT,1400
1731,GET,800
1732,PUT,900
1733,PUT,1000
1734,GET,700
1735,GET,700
1736,PUT,1400
1737,GET,400
1738,GET,700
1739,GET,500
1740,PUT,900
1741,GET,800
1742,GET,700
1743,GET,600
1744,PUT,1000
1745,GET,700
1746,GET,300
1747,PUT,800
1748,GET,700
