RequestID,OperationType,Time_ns
21235,GET,400
21236,PUT,601
21237,PUT,900
21238,GET,500
21239,GET,399
21240,GET,301
21241,GET,301
21242,GET,200
21243,PUT,900
21244,GET,700
21245,GET,300
21246,PUT,800
21247,GET,300
21248,GET,300
21249,GET,600
21250,PUT,1001
21251,GET,201
21252,GET,500
21253,PUT,900
21254,GET,600
21255,GET,599
21256,GET,200
21257,GET,500
21258,PUT,1000
21259,GET,200
21260,GET,200
21261,PUT,800
21262,GET,299
21263,GET,200
21264,GET,500
21265,GET,200
21266,GET,301
21267,PUT,699
21268,GET,201
21269,PUT,799
21270,GET,1000
21271,GET,300
21272,PUT,899
21273,GET,201
21274,GET,200
21275,PUT,600
21276,GET,200
21277,GET,300
21278,PUT,599
21279,GET,500
21280,PUT,801
21281,GET,700
21282,GET,501
21283,GET,201
21284,GET,200
21285,PUT,899
21286,GET,500
21287,GET,300
21288,GET,201
21289,GET,600
21290,PUT,601
21291,PUT,700
21292,GET,501
21293,GET,201
21294,GET,200
21295,GET,400
21296,GET,399
21297,PUT,700
21298,GET,200
21299,PUT,700
21300,GET,400
21301,GET,201
21302,GET,101
21303,GET,399
21304,PUT,899
21305,GET,300
21306,GET,200
21307,PUT,700
21308,GET,500
21309,GET,401
21310,PUT,700
21311,PUT,900
21312,PUT,801
21313,GET,600
21314,GET,500
21315,GET,599
21316,PUT,900
21317,GET,300
21318,GET,200
21319,GET,500
21320,GET,400
21321,GET,600
21322,GET,200
21323,PUT,899
21324,GET,399
21325,PUT,799
21326,GET,301
21327,GET,201
21328,PUT,901
21329,PUT,699
21330,GET,401
21331,GET,599
21332,GET,200
21333,GET,399
21334,PUT,1101
21335,GET,1000
21336,GET,200
21337,GET,501
21338,PUT,800
21339,GET,500
21340,GET,200
21341,GET,199
21342,GET,301
21343,GET,500
21344,PUT,1200
21345,PUT,800
21346,PUT,901
21347,PUT,1000
21348,GET,300
21349,PUT,900
21350,GET,400
21351,GET,500
21352,GET,600
21353,GET,500
21354,PUT,899
21355,GET,300
21356,PUT,601
21357,GET,300
21358,PUT,700
21359,PUT,700
21360,PUT,1000
21361,GET,300
21362,GET,900
21363,GET,199
21364,PUT,801
21365,PUT,700
21366,PUT,1100
21367,GET,700
21368,PUT,599
21369,PUT,800
21370,GET,201
21371,GET,600
21372,GET,200
21373,PUT,999
21374,GET,500
21375,GET,500
21376,GET,300
21377,GET,400
21378,PUT,800
21379,PUT,599
21380,GET,500
21381,GET,600
21382,PUT,601
21383,PUT,600
21384,GET,200
21385,GET,199
21386,PUT,599
21387,GET,700
21388,GET,200
21389,GET,399
21390,GET,499
21391,PUT,600
21392,GET,501
21393,GET,101
21394,GET,300
21395,GET,200
21396,GET,301
21397,GET,199
21398,GET,200
21399,GET,300
21400,PUT,500
21401,PUT,1101
21402,PUT,1000
21403,GET,500
21404,GET,300
21405,PUT,700
21406,GET,399
21407,GET,500
21408,GET,399
21409,PUT,800
21410,PUT,1200
21411,PUT,700
21412,GET,500
21413,GET,500
21414,GET,301
21415,GET,200
21416,GET,199
21417,GET,801
21418,GET,200
21419,GET,200
21420,GET,400
21421,GET,401
21422,GET,200
21423,GET,199
21424,PUT,1300
21425,PUT,700
21426,GET,800
21427,GET,401
21428,GET,500
21429,PUT,1000
21430,GET,400
21431,PUT,901
21432,GET,500
21433,GET,300
21434,PUT,1299
21435,GET,400
21436,GET,300
21437,PUT,1099
21438,GET,200
21439,GET,400
21440,GET,300
21441,GET,200
21442,GET,500
21443,GET,200
21444,GET,500
21445,PUT,1200
21446,PUT,1600
21447,PUT,800
21448,PUT,599
21449,GET,601
21450,PUT,899
21451,GET,700
21452,GET,200
21453,PUT,700
21454,GET,400
21455,GET,500
21456,GET,500
21457,GET,300
21458,GET,200
21459,GET,301
21460,GET,601
21461,GET,500
21462,GET,300
21463,GET,200
21464,PUT,801
21465,PUT,700
21466,PUT,700
21467,GET,300
21468,PUT,700
21469,PUT,599
21470,GET,499
21471,PUT,1200
21472,GET,500
21473,GET,199
21474,GET,400
21475,GET,500
21476,GET,300
21477,GET,200
21478,GET,301
21479,GET,200
21480,GET,200
21481,GET,799
21482,GET,299
21483,GET,200
21484,GET,199
21485,GET,499
21486,GET,600
21487,GET,400
21488,PUT,1200
21489,GET,400
21490,GET,1101
21491,GET,400
21492,PUT,801
21493,GET,600
21494,PUT,599
21495,GET,499
21496,PUT,700
21497,GET,400
21498,GET,401
21499,GET,300
21500,PUT,700
21501,PUT,901
21502,PUT,799
21503,PUT,700
21504,GET,400
21505,GET,301
21506,GET,500
21507,PUT,799
21508,GET,201
21509,PUT,700
21510,GET,600
21511,GET,200
21512,GET,400
21513,PUT,1000
21514,GET,600
21515,GET,600
21516,GET,401
21517,PUT,900
21518,GET,199
21519,GET,400
21520,GET,300
21521,GET,399
21522,GET,401
21523,PUT,700
21524,GET,200
21525,GET,500
21526,GET,199
21527,GET,201
21528,GET,200
21529,GET,300
21530,PUT,600
21531,PUT,601
21532,GET,200
21533,GET,199
21534,GET,299
21535,PUT,901
21536,GET,300
21537,GET,400
21538,PUT,801
21539,PUT,600
21540,PUT,700
21541,PUT,700
21542,PUT,700
21543,GET,500
21544,GET,700
21545,GET,301
21546,GET,400
21547,GET,499
21548,PUT,999
21549,GET,400
21550,GET,200
21551,GET,300
21552,PUT,1000
21553,PUT,700
21554,GET,200
21555,GET,401
21556,GET,400
21557,GET,300
21558,GET,199
21559,GET,200
21560,PUT,800
21561,GET,200
21562,PUT,1400
21563,GET,199
21564,PUT,800
21565,GET,201
21566,GET,500
21567,GET,400
21568,GET,500
21569,GET,601
21570,GET,200
21571,GET,301
21572,GET,199
21573,GET,599
21574,GET,299
21575,GET,200
21576,PUT,800
21577,PUT,600
21578,GET,500
21579,PUT,800
21580,GET,400
21581,PUT,800
21582,GET,399
21583,PUT,800
21584,GET,200
21585,GET,601
21586,PUT,700
21587,GET,500
21588,GET,400
21589,GET,299
21590,GET,299
21591,GET,200
21592,GET,200
21593,PUT,600
21594,GET,500
21595,GET,200
21596,GET,400
21597,GET,400
21598,GET,600
21599,PUT,34700
21600,GET,400
21601,GET,300
21602,GET,599
21603,GET,499
21604,GET,299
21605,PUT,8000
21606,GET,500
21607,GET,301
21608,GET,501
21609,PUT,1301
21610,PUT,799
21611,GET,200
21612,GET,599
21613,PUT,700
21614,PUT,901
21615,PUT,700
21616,GET,200
21617,PUT,1001
21618,GET,201
21619,GET,200
21620,GET,500
21621,GET,500
21622,GET,200
21623,GET,201
21624,PUT,500
21625,GET,300
21626,GET,200
21627,PUT,699
21628,GET,99
21629,GET,200
21630,GET,301
21631,GET,200
21632,PUT,500
21633,PUT,300
21634,GET,1099
21635,GET,400
21636,GET,399
21637,GET,400
21638,GET,399
21639,GET,500
21640,GET,300
21641,GET,400
21642,PUT,901
21643,GET,300
21644,GET,600
21645,GET,700
21646,GET,200
21647,GET,599
21648,GET,499
21649,GET,900
21650,PUT,1099
21651,PUT,900
21652,PUT,700
21653,PUT,700
21654,GET,300
21655,GET,399
21656,GET,401
21657,GET,800
21658,GET,400
21659,GET,101
21660,GET,100
21661,PUT,500
21662,GET,100
21663,PUT,400
21664,PUT,500
21665,GET,500
21666,GET,400
21667,GET,500
21668,PUT,1101
21669,GET,301
21670,GET,301
21671,GET,199
21672,PUT,900
21673,GET,401
21674,PUT,700
21675,GET,600
21676,GET,401
21677,PUT,1000
21678,GET,599
21679,GET,201
21680,GET,201
21681,GET,500
21682,GET,400
21683,GET,1300
21684,GET,500
21685,GET,701
21686,GET,500
21687,GET,199
21688,GET,200
21689,GET,300
21690,PUT,1301
21691,GET,700
21692,GET,501
21693,GET,401
21694,GET,99
21695,PUT,1200
21696,GET,400
21697,PUT,799
21698,PUT,999
21699,GET,499
21700,PUT,700
21701,GET,300
21702,PUT,599
21703,GET,301
21704,PUT,501
21705,GET,8700
21706,PUT,4500
21707,PUT,701
21708,GET,900
21709,GET,300
21710,PUT,599
21711,PUT,899
21712,PUT,900
21713,GET,600
21714,GET,300
21715,GET,499
21716,PUT,799
21717,PUT,1001
21718,GET,201
21719,GET,200
21720,GET,500
21721,GET,1299
21722,GET,401
21723,PUT,900
21724,GET,601
21725,GET,200
21726,GET,200
21727,PUT,700
21728,GET,599
21729,GET,300
21730,GET,500
21731,PUT,800
21732,GET,500
21733,GET,200
21734,GET,199
21735,GET,201
21736,GET,700
21737,PUT,800
21738,PUT,700
21739,PUT,699
21740,GET,701
21741,PUT,799
21742,PUT,899
21743,PUT,701
21744,PUT,801
21745,PUT,1200
21746,PUT,1300
21747,GET,601
21748,PUT,700
21749,PUT,599
21750,PUT,700
21751,GET,500
21752,GET,500
21753,PUT,600
21754,GET,199
21755,PUT,701
21756,PUT,600
21757,PUT,901
21758,PUT,600
21759,PUT,1001
21760,GET,700
21761,GET,400
21762,PUT,800
21763,PUT,800
21764,PUT,700
21765,GET,400
21766,GET,500
21767,PUT,800
21768,GET,499
21769,PUT,700
21770,PUT,700
21771,GET,500
21772,PUT,1200
21773,GET,500
21774,PUT,800
21775,PUT,700
21776,GET,499
21777,GET,400
21778,PUT,799
21779,PUT,1101
21780,PUT,600
21781,GET,400
21782,GET,400
21783,GET,200
21784,GET,500
21785,GET,200
21786,GET,1001
21787,GET,500
21788,GET,200
21789,GET,301
21790,PUT,1000
21791,PUT,600
21792,GET,300
21793,GET,700
21794,PUT,700
21795,GET,800
21796,PUT,799
21797,GET,601
21798,PUT,700
21799,PUT,599
21800,GET,199
21801,GET,801
21802,GET,301
21803,GET,199
21804,GET,299
21805,GET,201
21806,GET,600
21807,PUT,6500
21808,GET,1300
21809,PUT,1500
21810,GET,801
21811,GET,301
21812,GET,300
21813,GET,200
21814,GET,201
21815,GET,1100
21816,GET,700
21817,GET,700
21818,GET,201
21819,PUT,44000
21820,GET,5101
21821,GET,9800
21822,GET,5600
21823,GET,1099
21824,GET,201
21825,GET,700
21826,GET,500
21827,PUT,6300
21828,PUT,1300
21829,PUT,799
21830,PUT,5400
21831,GET,601
21832,GET,201
21833,GET,301
21834,GET,600
21835,GET,200
21836,GET,199
21837,PUT,899
21838,GET,500
21839,PUT,700
21840,PUT,1200
21841,GET,200
21842,GET,200
21843,PUT,900
21844,GET,300
21845,GET,200
21846,GET,201
21847,GET,200
21848,PUT,899
21849,PUT,1099
21850,GET,400
21851,GET,300
21852,PUT,900
21853,GET,300
21854,GET,201
21855,GET,200
21856,GET,200
21857,PUT,801
21858,GET,300
21859,GET,899
21860,GET,700
21861,GET,500
21862,GET,200
21863,PUT,899
21864,PUT,700
21865,GET,301
21866,PUT,1201
21867,PUT,700
21868,GET,400
21869,PUT,900
21870,GET,500
21871,PUT,1000
21872,PUT,1000
21873,GET,600
21874,PUT,599
21875,PUT,601
21876,GET,399
21877,GET,900
21878,GET,800
21879,PUT,900
21880,GET,200
21881,GET,700
21882,GET,1001
21883,PUT,801
21884,PUT,700
21885,GET,800
21886,PUT,700
21887,GET,300
21888,PUT,800
21889,GET,200
21890,PUT,800
21891,PUT,700
21892,GET,299
21893,PUT,1300
21894,PUT,700
21895,GET,200
21896,GET,599
21897,GET,201
21898,PUT,799
21899,GET,700
21900,GET,599
21901,GET,600
21902,PUT,700
21903,GET,500
21904,GET,301
21905,GET,801
21906,GET,300
21907,GET,500
21908,GET,400
21909,GET,600
21910,GET,200
21911,GET,399
21912,GET,500
21913,GET,400
21914,PUT,999
21915,PUT,1200
21916,GET,401
21917,PUT,900
21918,GET,500
21919,PUT,801
21920,GET,500
21921,PUT,400
21922,GET,501
21923,PUT,501
21924,GET,201
21925,PUT,700
21926,GET,200
21927,PUT,700
21928,GET,399
21929,GET,400
21930,GET,899
21931,GET,299
21932,GET,400
21933,GET,200
21934,PUT,901
21935,GET,600
21936,PUT,599
21937,GET,400
21938,GET,100
21939,GET,599
21940,GET,500
21941,GET,600
21942,GET,200
21943,PUT,700
21944,PUT,700
21945,GET,500
21946,PUT,1800
21947,PUT,700
21948,GET,299
21949,GET,901
21950,PUT,700
21951,PUT,600
21952,GET,401
21953,GET,399
21954,GET,500
21955,GET,600
21956,GET,700
21957,PUT,1100
21958,GET,300
21959,GET,200
21960,GET,700
21961,GET,300
21962,GET,200
21963,GET,201
21964,PUT,600
21965,PUT,901
21966,GET,300
21967,GET,500
21968,GET,500
21969,GET,400
21970,PUT,700
21971,GET,201
21972,GET,200
21973,GET,399
21974,GET,400
21975,GET,399
21976,PUT,800
21977,GET,801
21978,GET,399
21979,GET,400
21980,GET,199
21981,GET,301
21982,PUT,601
21983,PUT,599
21984,PUT,799
21985,GET,399
21986,PUT,999
21987,PUT,800
21988,GET,200
21989,GET,500
21990,GET,400
21991,GET,500
21992,PUT,1101
21993,GET,700
21994,GET,200
21995,PUT,801
21996,GET,300
21997,PUT,700
21998,GET,301
21999,GET,600
22000,GET,300
22001,GET,200
22002,GET,300
22003,GET,399
22004,GET,400
22005,GET,700
22006,PUT,1000
22007,PUT,599
22008,GET,300
22009,PUT,900
22010,PUT,1000
22011,PUT,601
22012,PUT,700
22013,GET,401
22014,GET,599
22015,PUT,900
22016,GET,599
22017,GET,200
22018,GET,400
22019,GET,201
22020,GET,500
22021,GET,500
22022,GET,200
22023,GET,399
22024,GET,400
22025,GET,200
22026,GET,400
22027,GET,401
22028,GET,101
22029,PUT,900
22030,GET,300
22031,GET,399
22032,GET,800
22033,PUT,700
22034,GET,500
22035,GET,299
22036,GET,100
22037,PUT,800
22038,GET,600
22039,GET,201
22040,GET,200
22041,GET,200
22042,GET,301
22043,GET,199
22044,GET,499
22045,PUT,799
22046,GET,201
22047,GET,200
22048,PUT,899
22049,GET,200
22050,GET,200
22051,GET,400
22052,GET,200
22053,GET,200
22054,GET,199
22055,GET,401
22056,GET,200
22057,GET,400
22058,GET,500
22059,PUT,799
22060,GET,200
22061,GET,200
22062,PUT,901
22063,GET,299
22064,GET,399
22065,GET,700
22066,GET,200
22067,PUT,800
22068,PUT,700
22069,PUT,700
22070,GET,300
22071,GET,199
22072,PUT,600
22073,GET,400
22074,GET,99
22075,PUT,801
22076,PUT,599
22077,PUT,800
22078,GET,400
22079,GET,201
22080,GET,200
22081,GET,200
22082,PUT,700
22083,GET,400
22084,PUT,600
22085,GET,200
22086,GET,100
22087,GET,200
22088,GET,199
22089,GET,201
22090,GET,401
22091,GET,401
22092,GET,400
22093,GET,101
22094,GET,199
22095,GET,201
22096,GET,200
22097,GET,399
22098,GET,200
22099,GET,399
22100,PUT,1200
22101,GET,299
22102,GET,301
22103,GET,401
22104,PUT,801
22105,GET,601
22106,GET,200
22107,PUT,1000
22108,GET,300
22109,PUT,600
22110,GET,500
22111,GET,399
22112,GET,200
22113,GET,200
22114,GET,399
22115,GET,700
22116,GET,601
22117,GET,599
22118,PUT,800
22119,GET,299
22120,PUT,1000
22121,GET,399
22122,PUT,800
22123,GET,501
22124,GET,401
22125,GET,200
22126,PUT,600
22127,GET,601
22128,GET,300
22129,PUT,800
22130,PUT,700
22131,PUT,600
22132,GET,401
22133,PUT,700
22134,GET,300
22135,GET,200
22136,GET,500
22137,GET,200
22138,GET,299
22139,GET,400
22140,PUT,900
22141,GET,200
22142,GET,400
22143,GET,200
22144,GET,200
22145,PUT,799
22146,PUT,899
22147,GET,401
22148,PUT,800
22149,PUT,500
22150,GET,500
22151,GET,400
22152,GET,201
22153,GET,200
22154,PUT,700
22155,GET,400
22156,PUT,700
22157,GET,400
22158,GET,200
22159,PUT,4101
22160,GET,400
22161,PUT,701
22162,GET,200
22163,GET,500
22164,GET,500
22165,GET,399
22166,GET,200
22167,GET,200
22168,GET,200
22169,GET,300
22170,PUT,899
22171,PUT,701
22172,PUT,700
22173,PUT,500
22174,PUT,700
22175,GET,700
22176,GET,500
22177,GET,500
22178,GET,300
22179,GET,300
22180,GET,299
22181,GET,201
22182,GET,200
22183,PUT,1100
22184,GET,700
22185,GET,500
22186,PUT,900
22187,GET,201
22188,GET,200
22189,GET,399
22190,GET,200
22191,GET,200
22192,GET,800
22193,GET,100
22194,GET,401
22195,PUT,700
22196,PUT,799
22197,GET,301
22198,PUT,700
22199,GET,200
22200,GET,301
22201,GET,301
22202,PUT,801
22203,GET,400
22204,GET,600
22205,GET,400
22206,PUT,700
22207,GET,400
22208,GET,300
22209,GET,100
22210,GET,200
22211,GET,300
22212,GET,300
22213,PUT,700
22214,GET,199
22215,GET,299
22216,GET,899
22217,GET,201
22218,PUT,601
22219,GET,399
22220,GET,500
22221,GET,299
22222,GET,601
22223,PUT,600
22224,GET,201
22225,GET,299
22226,GET,400
22227,GET,399
22228,GET,499
22229,GET,600
22230,GET,501
22231,GET,400
22232,GET,199
22233,PUT,700
22234,GET,601
22235,GET,200
22236,PUT,901
22237,GET,500
22238,PUT,1000
22239,GET,200
22240,GET,300
22241,GET,300
22242,GET,500
22243,PUT,1000
22244,GET,399
22245,GET,201
22246,GET,300
22247,GET,299
22248,GET,300
22249,GET,401
22250,GET,600
22251,PUT,801
22252,GET,400
22253,GET,200
22254,GET,700
22255,GET,400
22256,GET,301
22257,GET,400
22258,PUT,600
22259,PUT,700
22260,GET,400
22261,PUT,900
22262,GET,200
22263,PUT,900
22264,GET,300
22265,GET,200
22266,GET,600
22267,GET,400
22268,PUT,901
22269,GET,500
22270,PUT,900
22271,GET,400
22272,GET,600
22273,GET,201
22274,GET,799
22275,GET,401
22276,GET,399
22277,PUT,901
22278,PUT,901
22279,PUT,601
22280,GET,200
22281,GET,200
22282,GET,501
22283,GET,1001
22284,GET,501
22285,PUT,901
22286,PUT,599
22287,GET,401
22288,PUT,600
22289,GET,300
22290,GET,200
22291,GET,401
22292,GET,599
22293,GET,199
22294,GET,201
22295,PUT,601
22296,GET,200
22297,PUT,800
22298,PUT,1000
22299,GET,399
22300,GET,100
22301,GET,401
22302,GET,500
22303,PUT,799
22304,PUT,1100
22305,GET,699
22306,PUT,701
22307,PUT,500
22308,PUT,601
22309,GET,200
22310,GET,200
22311,GET,500
22312,GET,400
22313,PUT,700
22314,GET,201
22315,GET,400
22316,GET,200
22317,PUT,700
22318,GET,400
22319,GET,200
22320,GET,301
22321,GET,199
22322,PUT,800
22323,GET,500
22324,PUT,500
22325,GET,299
22326,PUT,600
22327,GET,200
22328,PUT,800
22329,GET,200
22330,GET,501
22331,GET,500
22332,GET,201
22333,GET,200
22334,GET,200
22335,GET,500
22336,GET,500
22337,PUT,900
22338,PUT,900
22339,PUT,601
22340,PUT,900
22341,GET,500
22342,GET,300
22343,GET,300
22344,GET,301
22345,GET,601
22346,GET,500
22347,GET,200
22348,PUT,900
22349,GET,300
22350,GET,300
22351,GET,400
22352,GET,199
22353,GET,600
22354,GET,199
22355,GET,400
22356,PUT,600
22357,GET,200
22358,GET,200
22359,GET,500
22360,GET,300
22361,PUT,901
22362,GET,400
22363,GET,301
22364,PUT,700
22365,GET,200
22366,PUT,1000
22367,GET,201
22368,GET,300
22369,PUT,500
22370,PUT,601
22371,PUT,800
22372,PUT,700
22373,PUT,600
22374,GET,599
22375,GET,201
22376,GET,200
22377,GET,399
22378,PUT,999
22379,GET,300
22380,GET,399
22381,GET,600
22382,GET,199
22383,GET,499
22384,GET,299
22385,GET,201
22386,GET,301
22387,GET,200
22388,GET,200
22389,PUT,1000
22390,GET,200
22391,GET,199
22392,GET,499
22393,GET,299
22394,PUT,800
22395,GET,299
22396,GET,200
22397,PUT,801
22398,GET,300
22399,GET,301
22400,GET,301
22401,GET,301
22402,GET,500
22403,GET,401
22404,PUT,700
22405,GET,300
22406,GET,200
22407,GET,400
22408,GET,200
22409,GET,700
22410,GET,200
22411,GET,299
22412,GET,500
22413,GET,200
22414,GET,400
22415,GET,300
22416,GET,200
22417,PUT,700
22418,PUT,700
22419,PUT,600
22420,GET,600
22421,GET,201
22422,PUT,1200
22423,GET,401
22424,GET,200
22425,GET,400
22426,GET,700
22427,PUT,700
22428,PUT,599
22429,GET,401
22430,GET,400
22431,GET,201
22432,PUT,899
22433,PUT,701
22434,GET,200
22435,PUT,600
22436,GET,700
22437,PUT,799
22438,GET,601
22439,GET,300
22440,PUT,1200
22441,PUT,600
22442,PUT,400
22443,PUT,599
22444,GET,200
22445,PUT,700
22446,GET,399
22447,GET,400
22448,GET,500
22449,PUT,899
22450,GET,700
22451,PUT,901
22452,PUT,500
22453,GET,401
22454,GET,599
22455,PUT,700
22456,GET,300
22457,GET,400
22458,GET,299
22459,GET,600
22460,PUT,1001
22461,GET,200
22462,GET,400
22463,PUT,800
22464,GET,300
22465,GET,300
22466,PUT,600
22467,PUT,601
22468,PUT,1000
22469,PUT,700
22470,GET,300
22471,PUT,1000
22472,GET,400
22473,GET,2400
22474,GET,300
22475,GET,99
22476,GET,600
22477,PUT,800
22478,GET,399
22479,GET,300
22480,GET,800
22481,PUT,1000
22482,PUT,700
22483,GET,500
22484,GET,200
22485,GET,301
22486,PUT,700
22487,PUT,600
22488,GET,201
22489,GET,500
22490,GET,200
22491,PUT,700
22492,GET,301
22493,PUT,600
22494,GET,201
22495,GET,200
22496,GET,500
22497,PUT,700
22498,GET,700
22499,GET,399
22500,GET,200
22501,PUT,1000
22502,GET,300
22503,GET,301
22504,GET,199
22505,PUT,600
22506,PUT,500
22507,GET,500
22508,GET,200
22509,GET,200
22510,PUT,600
22511,GET,201
22512,PUT,700
22513,GET,500
22514,GET,299
22515,GET,300
22516,GET,200
22517,GET,301
22518,GET,199
22519,GET,400
22520,GET,1000
22521,PUT,800
22522,GET,399
22523,PUT,899
22524,PUT,601
22525,GET,399
22526,GET,200
22527,PUT,599
22528,GET,200
22529,PUT,900
22530,GET,200
22531,PUT,700
22532,GET,300
22533,GET,300
22534,GET,100
22535,GET,401
22536,GET,300
22537,GET,300
22538,PUT,600
22539,GET,300
22540,GET,200
22541,GET,199
22542,PUT,800
22543,PUT,500
22544,PUT,700
22545,PUT,700
22546,GET,200
22547,GET,401
22548,GET,700
22549,GET,200
22550,GET,301
22551,GET,501
22552,GET,201
22553,PUT,1000
22554,GET,300
22555,GET,399
22556,GET,200
22557,PUT,700
22558,GET,300
22559,GET,200
22560,PUT,700
22561,PUT,1000
22562,GET,600
22563,PUT,601
22564,GET,200
22565,GET,200
22566,GET,201
22567,GET,299
22568,GET,200
22569,GET,200
22570,PUT,1100
22571,GET,300
22572,GET,400
22573,GET,199
22574,GET,400
22575,GET,300
22576,GET,300
22577,GET,99
22578,PUT,900
22579,GET,200
22580,PUT,900
22581,GET,300
22582,GET,300
22583,PUT,800
22584,PUT,1000
22585,GET,301
22586,GET,401
22587,GET,500
22588,PUT,900
22589,PUT,800
22590,GET,299
22591,PUT,600
22592,GET,400
22593,GET,200
22594,PUT,700
22595,GET,99
22596,GET,200
22597,GET,200
22598,GET,301
22599,GET,500
22600,PUT,800
22601,GET,700
22602,GET,401
22603,GET,300
22604,PUT,799
22605,GET,300
22606,GET,301
22607,PUT,901
22608,GET,400
22609,GET,200
22610,GET,199
22611,PUT,801
22612,GET,400
22613,GET,299
22614,GET,399
22615,GET,200
22616,GET,300
22617,GET,599
22618,PUT,801
22619,GET,299
22620,GET,499
22621,PUT,699
22622,GET,201
22623,GET,401
22624,GET,101
22625,GET,400
22626,GET,200
22627,GET,500
22628,PUT,700
22629,GET,300
22630,GET,300
22631,GET,500
22632,PUT,799
22633,GET,199
22634,GET,401
22635,GET,100
22636,GET,400
22637,GET,300
22638,PUT,700
22639,PUT,599
22640,GET,400
22641,GET,300
22642,GET,399
22643,GET,401
22644,PUT,500
22645,GET,299
22646,GET,200
22647,GET,200
22648,PUT,799
22649,PUT,700
22650,PUT,700
22651,GET,200
22652,PUT,801
22653,PUT,600
22654,GET,700
22655,PUT,1000
22656,PUT,700
22657,GET,300
22658,GET,200
22659,GET,400
22660,GET,200
22661,GET,300
22662,PUT,700
22663,PUT,800
22664,GET,200
22665,GET,200
22666,PUT,799
22667,GET,500
22668,GET,200
22669,GET,300
22670,GET,500
22671,GET,399
22672,GET,201
22673,PUT,900
22674,GET,199
22675,GET,600
22676,GET,199
22677,GET,400
22678,PUT,800
22679,GET,500
22680,GET,599
22681,GET,200
22682,GET,300
22683,GET,300
22684,PUT,500
22685,PUT,800
22686,GET,700
22687,GET,200
22688,GET,400
22689,PUT,700
22690,GET,500
22691,PUT,800
22692,PUT,700
22693,GET,400
22694,PUT,901
22695,GET,299
22696,PUT,799
22697,GET,201
22698,GET,500
22699,GET,300
22700,GET,200
22701,PUT,600
22702,GET,201
22703,GET,300
22704,PUT,600
22705,GET,300
22706,GET,200
22707,GET,399
22708,GET,400
22709,PUT,899
22710,GET,400
22711,GET,399
22712,PUT,600
22713,GET,301
22714,GET,199
22715,GET,200
22716,PUT,800
22717,GET,101
22718,GET,399
22719,PUT,800
22720,GET,200
22721,GET,600
22722,GET,200
22723,PUT,900
22724,PUT,800
22725,GET,300
22726,PUT,700
22727,GET,1000
22728,GET,200
22729,GET,200
22730,GET,201
22731,GET,300
22732,GET,399
22733,PUT,600
22734,GET,201
22735,GET,300
22736,GET,200
22737,GET,600
22738,GET,200
22739,PUT,600
22740,GET,200
22741,GET,199
22742,GET,401
22743,PUT,800
22744,PUT,801
22745,GET,899
22746,GET,400
22747,PUT,700
22748,GET,401
22749,GET,600
22750,GET,201
22751,GET,299
22752,PUT,799
22753,GET,401
22754,GET,300
22755,GET,700
22756,PUT,800
22757,GET,200
22758,GET,400
22759,GET,400
22760,GET,199
22761,GET,299
22762,GET,800
22763,GET,199
22764,PUT,700
22765,PUT,500
22766,GET,599
22767,PUT,600
22768,GET,500
22769,PUT,800
22770,GET,400
22771,PUT,901
22772,GET,301
22773,GET,200
22774,PUT,600
22775,GET,300
22776,GET,500
22777,GET,300
22778,GET,600
22779,PUT,900
22780,GET,199
22781,GET,400
22782,GET,300
22783,GET,201
22784,GET,400
22785,GET,200
22786,GET,200
22787,GET,300
22788,GET,400
22789,GET,401
22790,GET,300
22791,PUT,799
22792,PUT,500
22793,GET,599
22794,PUT,801
22795,GET,200
22796,PUT,700
22797,GET,599
22798,GET,400
22799,GET,199
22800,GET,401
22801,GET,300
22802,GET,400
22803,PUT,601
22804,PUT,700
22805,PUT,799
22806,PUT,600
22807,GET,700
22808,GET,600
22809,GET,200
22810,GET,200
22811,GET,201
22812,GET,400
22813,GET,400
22814,GET,200
22815,GET,200
22816,GET,200
22817,GET,299
22818,GET,400
22819,PUT,7299
22820,GET,500
22821,GET,200
22822,GET,200
22823,GET,200
22824,GET,401
22825,GET,200
22826,GET,200
22827,PUT,901
22828,PUT,799
22829,PUT,700
22830,GET,599
22831,GET,500
22832,PUT,700
22833,GET,400
22834,GET,200
22835,PUT,600
22836,PUT,700
22837,GET,400
22838,GET,201
22839,GET,299
22840,PUT,600
22841,GET,200
22842,GET,199
22843,PUT,600
22844,GET,500
22845,GET,300
22846,GET,200
22847,PUT,899
22848,GET,300
22849,GET,100
22850,PUT,700
22851,PUT,700
22852,GET,400
22853,GET,199
22854,GET,299
22855,GET,401
22856,GET,400
22857,PUT,700
22858,GET,300
22859,GET,899
22860,GET,299
22861,GET,201
22862,GET,500
22863,PUT,900
22864,PUT,700
22865,PUT,700
22866,GET,200
22867,PUT,699
22868,GET,300
22869,GET,200
22870,PUT,699
22871,GET,500
22872,PUT,700
22873,PUT,700
22874,GET,299
22875,PUT,700
22876,PUT,700
22877,GET,300
22878,PUT,700
22879,GET,300
22880,PUT,1100
22881,PUT,500
22882,GET,300
22883,GET,200
22884,GET,399
22885,PUT,600
22886,GET,201
22887,GET,500
22888,GET,400
22889,GET,199
22890,GET,499
22891,PUT,900
22892,GET,200
22893,PUT,599
22894,GET,299
22895,GET,301
22896,PUT,700
22897,GET,500
22898,GET,400
22899,GET,199
22900,PUT,700
22901,PUT,601
22902,PUT,499
22903,GET,500
22904,GET,200
